Home,Away,score,stadium,matchlink,Season,Home_goal,Home_goal_times,Away_goal,Away_goal_times,Home_assist,Home_assist_times,Away_assist,Away_assist_times,Home_Clearances,Away_Clearances,Home_Corners,Away_Corners,Home_Fouls conceded,Away_Fouls conceded,Home_Offsides,Away_Offsides,Home_Passes,Away_Passes,Home_Possession %,Away_Possession %,Home_Shots,Away_Shots,Home_Shots on target,Away_Shots on target,Home_Tackles,Away_Tackles,Home_Touches,Away_Touches,Home_Yellow cards,Away_Yellow cards,Home_Red cards,Away_Red cards,Referee,Match_Date,Attendance,Home_formation,Away_formation,Home_captain,Away_captain,Home_starting_lineup,Home_subs_lineup,Home_subout,Home_subout_time,Home_subin,Home_subin_time,Home_yellow,Home_red,Away_starting_lineup,Away_subs_lineup,Away_subout,Away_subout_time,Away_subin,Away_subin_time,Away_yellow,Away_red
Crystal Palace,Arsenal,1-2, Selhurst Park,http://www.premierleague.com/match/12132,2015/16,Joel Ward,28,"Olivier Giroud,Damien Delaney (og)","16,55",James McArthur,28,Mesut Özil,16,35,36,6,6,14,12,3,2,376,564,40.8,59.2,11,20,4,7,18,27,600,792,1,1,0,0,Lee Mason,1439728200000,24732,4-5-1,4-2-3-1,Damien Delaney,Per Mertesacker,"Alex McCarthy,Scott Dann,Joel Ward,Pape Souaré,Damien Delaney,Yannick Bolasie,Yohan Cabaye,James McArthur,Wilfried Zaha,Jason Puncheon,Connor Wickham","Wayne Hennessey,Adrian Mariappa,Chung-Yong Lee,Jordon Mutch,Mile Jedinak,Patrick Bamford,Glenn Murray","Yannick Bolasie,Wilfried Zaha,James McArthur","45,76,80","Jordon Mutch,Chung-Yong Lee,Patrick Bamford","45,76,80",James McArthur,,"Petr Cech,Héctor Bellerín,Nacho Monreal,Laurent Koscielny,Per Mertesacker,Aaron Ramsey,Mesut Özil,Alexis Sánchez,Santi Cazorla,Francis Coquelin,Olivier Giroud","David Ospina,Mathieu Debuchy,Gabriel Paulista,Kieran Gibbs,Mikel Arteta,Alex Oxlade-Chamberlain,Theo Walcott","Francis Coquelin,Alexis Sánchez,Mesut Özil","64,75,83","Alex Oxlade-Chamberlain,Mikel Arteta,Kieran Gibbs","64,75,83",Francis Coquelin,
Man City,Chelsea,3-0, Etihad Stadium,http://www.premierleague.com/match/12133,2015/16,"Sergio Agüero,Vincent Kompany,Fernandinho","31,79,85",,,"Yaya Touré,David Silva,David Silva","31,79,85",,,23,25,5,1,19,13,1,3,423,443,49.2,50.8,18,10,8,3,17,20,615,644,4,2,0,0,Martin Atkinson,1439737200000,54331,4-2-3-1,4-2-3-1,Vincent Kompany,John Terry,"Joe Hart,Bacary Sagna,Vincent Kompany,Eliaquim Mangala,Aleksandar Kolarov,David Silva,Jesús Navas,Fernandinho,Yaya Touré,Raheem Sterling,Sergio Agüero","Willy Caballero,Gaël Clichy,Pablo Zabaleta,Martín Demichelis,Samir Nasri,Wilfried Bony,Kelechi Iheanacho","Jesús Navas,Raheem Sterling,Sergio Agüero","65,79,83","Samir Nasri,Martín Demichelis,Wilfried Bony","65,79,83","Vincent Kompany,Eliaquim Mangala,Fernandinho,Yaya Touré",,"Asmir Begovic,Gary Cahill,César Azpilicueta,John Terry,Branislav Ivanovic,Willian,Eden Hazard,Ramires,Cesc Fàbregas,Nemanja Matic,Diego Costa","Jamal Blackman,Kurt Zouma,Ruben Loftus-Cheek,John Obi Mikel,Juan Cuadrado,Loïc Rémy,Radamel Falcao","John Terry,Ramires,Willian","45,64,79","Kurt Zouma,Juan Cuadrado,Radamel Falcao","45,64,79","Branislav Ivanovic,Eden Hazard",
Aston Villa,Man Utd,0-1, Villa Park,http://www.premierleague.com/match/12125,2015/16,,,Adnan Januzaj,29,,,Juan Mata,29,13,37,3,5,14,10,4,3,441,534,45.6,54.4,5,9,1,2,22,24,630,728,2,2,0,0,Mike Dean,1439577900000,42200,4-3-3,4-2-3-1,Micah Richards,Wayne Rooney,"Brad Guzan,Leandro Bacuna,Jordan Amavi,Ciaran Clark,Micah Richards,Idrissa Gueye,Jordan Veretout,Ashley Westwood,Gabriel Agbonlahor,Scott Sinclair,Jordan Ayew","Mark Bunn,Nathan Baker,Kieran Richardson,Alan Hutton,Carlos Sánchez,Libor Kozák,Rudy Gestede","Scott Sinclair,Jordan Veretout","59,78","Rudy Gestede,Carlos Sánchez","59,78","Idrissa Gueye,Jordan Ayew",,"Sergio Romero,Matteo Darmian,Luke Shaw,Daley Blind,Chris Smalling,Morgan Schneiderlin,Adnan Januzaj,Memphis Depay,Michael Carrick,Juan Mata,Wayne Rooney","Sam Johnstone,Patrick McNair,Ander Herrera,Bastian Schweinsteiger,Ashley Young,Antonio Valencia,Chicharito","Adnan Januzaj,Michael Carrick,Memphis Depay","60,60,82","Ander Herrera,Bastian Schweinsteiger,Ashley Young","60,60,82","Matteo Darmian,Ander Herrera",
Southampton,Everton,0-3, St. Mary's Stadium,http://www.premierleague.com/match/12126,2015/16,,,"Romelu Lukaku,Romelu Lukaku,Ross Barkley","22,45,84",,,"Arouna Koné,Ross Barkley,Séamus Coleman","22,45,84",19,32,9,9,11,10,1,2,458,393,54.4,45.6,17,10,4,4,18,14,660,590,4,2,0,0,Michael Oliver,1439639100000,30966,4-2-3-1,4-2-3-1,José Fonte,Phil Jagielka,"Maarten Stekelenburg,Matt Targett,José Fonte,Maya Yoshida,Cédric Soares,Dusan Tadic,Shane Long,Sadio Mané,Victor Wanyama,Steven Davis,Graziano Pellè","Paulo Gazzaniga,Cuco Martina,James Ward-Prowse,Oriol Romeu,Harrison Reed,Juanmi,Jay Rodriguez","Dusan Tadic,Shane Long,Steven Davis","45,72,79","Oriol Romeu,Jay Rodriguez,James Ward-Prowse","45,72,79","Matt Targett,Steven Davis,Graziano Pellè,Oriol Romeu",,"Tim Howard,John Stones,Brendan Galloway,Phil Jagielka,Séamus Coleman,Ross Barkley,Gareth Barry,Arouna Koné,Tom Cleverley,James McCarthy,Romelu Lukaku","Joel Robles,Tyias Browning,Muhamed Besic,Leon Osman,Kevin Mirallas,Gerard Deulofeu,Steven Naismith","Arouna Koné,Brendan Galloway,Romelu Lukaku","80,88,89","Steven Naismith,Tyias Browning,Gerard Deulofeu","80,88,89","Ross Barkley,James McCarthy",
Sunderland,Norwich,1-3, Stadium of Light,http://www.premierleague.com/match/12127,2015/16,Duncan Watmore,88,"Russell Martin,Steven Whittaker,Nathan Redmond","26,37,57",,,"Wes Hoolahan,Wes Hoolahan","37,57",20,34,6,6,7,7,2,1,386,490,43.9,56.1,6,18,2,6,31,15,575,726,1,2,0,0,Kevin Friend,1439647200000,41379,4-4-2,4-2-3-1,Lee Cattermole,Russell Martin,"Costel Pantilimon,Sebastián Coates,Patrick van Aanholt,Younes Kaboul,Billy Jones,Yann M'Vila,Sebastian Larsson,Jeremain Lens,Lee Cattermole,Jermain Defoe,Steven Fletcher","Vito Mannone,Adam Matthews,John O'Shea,Liam Bridcutt,Jack Rodwell,Duncan Watmore,Danny Graham","Sebastian Larsson,Steven Fletcher","45,70","Danny Graham,Duncan Watmore","45,70",Jeremain Lens,,"John Ruddy,Steven Whittaker,Sebastien Bassong,Robbie Brady,Russell Martin,Alexander Tettey,Graham Dorrans,Nathan Redmond,Wes Hoolahan,Jonny Howson,Cameron Jerome","Declan Rudd,Andre Wisdom,Ryan Bennett,Bradley Johnson,Gary O'Neil,Gary Hooper,Lewis Grabban","Wes Hoolahan,Cameron Jerome,Nathan Redmond","62,68,83","Bradley Johnson,Lewis Grabban,Gary O'Neil","62,68,83","Sebastien Bassong,Alexander Tettey",
Swansea,Newcastle,2-0, Liberty Stadium,http://www.premierleague.com/match/12128,2015/16,"Bafétimbi Gomis,André Ayew","9,52",,,"Jonjo Shelvey,Jefferson Montero","9,52",,,18,18,4,4,11,8,3,1,635,333,65.8,34.2,19,4,6,2,19,19,827,496,2,1,0,1,Mike Jones,1439647200000,20678,4-2-3-1,4-2-3-1,Ashley Williams,Fabricio Coloccini,"Lukasz Fabianski,Federico Fernández,Ashley Williams,Kyle Naughton,Neil Taylor,Gylfi Sigurdsson,Jonjo Shelvey,Jefferson Montero,André Ayew,Jack Cork,Bafétimbi Gomis","Kristoffer Nordfeldt,Kyle Bartley,Angel Rangel,Nathan Dyer,Leon Britton,Wayne Routledge,Éder","André Ayew,Jefferson Montero,Gylfi Sigurdsson","72,77,86","Nathan Dyer,Wayne Routledge,Leon Britton","72,77,86","Kyle Naughton,André Ayew",,"Tim Krul,Massadio Haidara,Daryl Janmaat,Chancel Mbemba,Fabricio Coloccini,Georginio Wijnaldum,Jack Colback,Moussa Sissoko,Vurnon Anita,Gabriel Obertan,Papiss Demba Cissé","Karl Darlow,Mike Williamson,Steven Taylor,Cheick Tioté,Rolando Aarons,Aleksandar Mitrovic,Ayoze Pérez","Moussa Sissoko,Papiss Demba Cissé,Gabriel Obertan","45,54,82","Steven Taylor,Rolando Aarons,Aleksandar Mitrovic","45,54,82","Daryl Janmaat,Aleksandar Mitrovic",
Spurs,Stoke,2-2, White Hart Lane,http://www.premierleague.com/match/12129,2015/16,"Eric Dier,Nacer Chadli","19,45","Marko Arnautovic,Mame Biram Diouf","78,83","Christian Eriksen,Ben Davies","19,45",Stephen Ireland,83,17,15,4,3,15,11,3,3,500,430,53.2,46.8,13,15,7,7,16,19,687,634,2,2,0,0,Robert Madley,1439647200000,36004,4-2-3-1,4-2-3-1,Hugo Lloris,Glenn Whelan,"Hugo Lloris,Kyle Walker,Ben Davies,Jan Vertonghen,Toby Alderweireld,Mousa Dembélé,Nacer Chadli,Christian Eriksen,Ryan Mason,Eric Dier,Harry Kane","Michel Vorm,Kieran Trippier,Danny Rose,Erik Lamela,Tom Carroll,Nabil Bentaleb,Dele Alli","Harry Kane,Ryan Mason","64,69","Erik Lamela,Nabil Bentaleb","64,69","Kyle Walker,Ben Davies",,"Jack Butland,Geoff Cameron,Erik Pieters,Marc Muniesa,Glen Johnson,Ibrahim Afellay,Glenn Whelan,Jonathan Walters,Marko Arnautovic,Marco van Ginkel,Mame Biram Diouf","Shay Given,Philipp Wollscheid,Charlie Adam,Stephen Ireland,Steve Sidwell,Joselu,Peter Crouch","Jonathan Walters,Marco van Ginkel,Marko Arnautovic","59,59,90","Joselu,Stephen Ireland,Charlie Adam","59,59,90","Marc Muniesa,Glenn Whelan",
Watford,West Brom,0-0, Vicarage Road,http://www.premierleague.com/match/12130,2015/16,,,,,,,,,20,39,2,4,13,10,0,0,498,285,63.9,36.1,16,6,5,0,15,24,721,479,1,2,0,0,Paul Tierney,1439647200000,20011,4-2-3-1,4-4-2,Troy Deeney,Darren Fletcher,"Heurelho Gomes,Craig Cathcart,Ikechi Anya,Allan-Roméo Nyom,Sebastian Prödl,José Manuel Jurado,Etienne Capoue,Valon Behrami,Odion Ighalo,Miguel Layún,Troy Deeney","Rene Gilmartin,Gabriele Angella,José Holebas,Ben Watson,Almen Abdi,Matej Vydra,Steven Berghuis","Miguel Layún,José Manuel Jurado","55,84","Almen Abdi,Steven Berghuis","55,84",Allan-Roméo Nyom,,"Boaz Myhill,Chris Brunt,Craig Dawson,Gareth McAuley,Jonas Olsson,James Morrison,Craig Gardner,Darren Fletcher,Claudio Yacob,Saido Berahino,Rickie Lambert","Jack Rose,Joleon Lescott,James Chester,James McClean,Callum McManaman,Victor Anichebe,Salomón Rondón","Craig Gardner,Rickie Lambert,Saido Berahino","62,69,90","Salomón Rondón,James McClean,Callum McManaman","62,69,90","Jonas Olsson,Rickie Lambert",
West Ham,Leicester,1-2, Boleyn Ground,http://www.premierleague.com/match/12131,2015/16,Dimitri Payet,55,"Shinji Okazaki,Riyad Mahrez","27,38",Cheikhou Kouyaté,55,Marc Albrighton,38,22,36,8,4,11,12,1,1,553,242,69.8,30.2,10,10,3,5,15,25,756,435,1,3,1,0,Anthony Taylor,1439647200000,34857,4-3-3,4-4-2,Mark Noble,Wes Morgan,"Adrián,Carl Jenkinson,Angelo Ogbonna,Aaron Cresswell,Winston Reid,Cheikhou Kouyaté,Reece Oxford,Mark Noble,Mauro Zárate,Diafra Sakho,Dimitri Payet","Darren Randolph,James Tomkins,Kevin Nolan,Matthew Jarvis,Manuel Lanzini,Pedro Obiang,Modibo Maiga","Reece Oxford,Cheikhou Kouyaté,Mauro Zárate","45,76,83","Pedro Obiang,Manuel Lanzini,Modibo Maiga","45,76,83",Carl Jenkinson,Adrián,"Kasper Schmeichel,Wes Morgan,Jeffrey Schlupp,Robert Huth,Ritchie de Laet,Andy King,Riyad Mahrez,Marc Albrighton,Daniel Drinkwater,Jamie Vardy,Shinji Okazaki","Jonny Maddison,Yohan Benalouane,Christian Fuchs,N'Golo Kanté,Dean Hammond,Andrej Kramaric,Leonardo Ulloa","Shinji Okazaki,Ritchie de Laet,Riyad Mahrez","62,66,82","N'Golo Kanté,Yohan Benalouane,Christian Fuchs","62,66,82","Jamie Vardy,Shinji Okazaki,Yohan Benalouane",
West Brom,Man City,0-3, The Hawthorns,http://www.premierleague.com/match/12124,2015/16,,,"David Silva,Yaya Touré,Vincent Kompany","9,24,59",,,"Yaya Touré,Wilfried Bony,David Silva","9,24,59",21,21,6,6,12,9,2,0,328,764,30.9,69.1,9,20,2,7,17,10,502,921,4,1,0,0,Mike Dean,1439233200000,24564,4-4-2,4-2-3-1,Darren Fletcher,Vincent Kompany,"Boaz Myhill,James Chester,Joleon Lescott,Chris Brunt,Craig Dawson,James Morrison,Darren Fletcher,James McClean,Craig Gardner,Saido Berahino,Rickie Lambert","Jack Rose,Jonas Olsson,Stéphane Sessegnon,Claudio Yacob,Callum McManaman,Victor Anichebe,Brown Ideye","James McClean,Rickie Lambert,Saido Berahino","45,74,80","Claudio Yacob,Victor Anichebe,Callum McManaman","45,74,80","James Chester,Darren Fletcher,Craig Gardner,Claudio Yacob",,"Joe Hart,Bacary Sagna,Vincent Kompany,Eliaquim Mangala,Aleksandar Kolarov,Jesús Navas,Yaya Touré,David Silva,Fernandinho,Raheem Sterling,Wilfried Bony","Willy Caballero,Jason Denayer,Pablo Zabaleta,Martín Demichelis,Samir Nasri,Sergio Agüero,Kelechi Iheanacho","Wilfried Bony,Raheem Sterling,Yaya Touré","63,74,80","Sergio Agüero,Samir Nasri,Martín Demichelis","63,74,80",Fernandinho,
Arsenal,West Ham,0-2, Emirates Stadium,http://www.premierleague.com/match/12121,2015/16,,,"Cheikhou Kouyaté,Mauro Zárate","43,57",,,Dimitri Payet,43,18,25,5,4,12,9,3,1,556,359,61.8,38.2,22,8,6,4,12,21,781,538,1,3,0,0,Martin Atkinson,1439123400000,59996,4-2-3-1,4-3-3,Per Mertesacker,Mark Noble,"Petr Cech,Nacho Monreal,Laurent Koscielny,Per Mertesacker,Mathieu Debuchy,Mesut Özil,Aaron Ramsey,Alex Oxlade-Chamberlain,Santi Cazorla,Francis Coquelin,Olivier Giroud","David Ospina,Kieran Gibbs,Calum Chambers,Gabriel Paulista,Mikel Arteta,Theo Walcott,Alexis Sánchez","Francis Coquelin,Mathieu Debuchy","58,67","Theo Walcott,Alexis Sánchez","58,67",Nacho Monreal,,"Adrián,James Tomkins,Angelo Ogbonna,Aaron Cresswell,Winston Reid,Cheikhou Kouyaté,Reece Oxford,Mark Noble,Mauro Zárate,Diafra Sakho,Dimitri Payet","Darren Randolph,James Collins,Kevin Nolan,Diego Poyet,Manuel Lanzini,Matthew Jarvis,Modibo Maiga","Mauro Zárate,Reece Oxford,Diafra Sakho","63,79,90","Matthew Jarvis,Kevin Nolan,Modibo Maiga","63,79,90","James Tomkins,Angelo Ogbonna,Mark Noble",
Newcastle,Southampton,2-2, St. James' Park,http://www.premierleague.com/match/12122,2015/16,"Papiss Demba Cissé,Georginio Wijnaldum","42,48","Graziano Pellè,Shane Long","24,79",Gabriel Obertan,48,"Cédric Soares,Dusan Tadic","24,79",24,32,6,6,9,12,0,3,485,389,56.3,43.7,9,14,4,4,13,18,698,606,2,4,0,0,Craig Pawson,1439123400000,49019,4-2-3-1,4-2-3-1,Fabricio Coloccini,José Fonte,"Tim Krul,Massadio Haidara,Daryl Janmaat,Chancel Mbemba,Fabricio Coloccini,Jack Colback,Georginio Wijnaldum,Moussa Sissoko,Vurnon Anita,Gabriel Obertan,Papiss Demba Cissé","Karl Darlow,Steven Taylor,Cheick Tioté,Rolando Aarons,Siem de Jong,Aleksandar Mitrovic,Ayoze Pérez","Vurnon Anita,Papiss Demba Cissé,Georginio Wijnaldum","68,75,81","Cheick Tioté,Aleksandar Mitrovic,Siem de Jong","68,75,81","Jack Colback,Aleksandar Mitrovic",,"Maarten Stekelenburg,Matt Targett,Cédric Soares,José Fonte,Maya Yoshida,Steven Davis,Sadio Mané,Victor Wanyama,Dusan Tadic,Jay Rodriguez,Graziano Pellè","Paulo Gazzaniga,Cuco Martina,Steven Caulker,James Ward-Prowse,Harrison Reed,Shane Long,Juanmi","Cédric Soares,Jay Rodriguez","45,65","Cuco Martina,Shane Long","45,65","Cédric Soares,José Fonte,Steven Davis,Graziano Pellè",
Stoke,Liverpool,0-1, Britannia Stadium,http://www.premierleague.com/match/12123,2015/16,,,Philippe Coutinho,86,,,Joseph Gomez,86,16,33,3,5,9,16,3,2,412,478,47.0,53.0,7,8,1,3,25,19,607,676,2,4,0,0,Anthony Taylor,1439132400000,27654,4-2-3-1,4-2-3-1,Glenn Whelan,Jordan Henderson,"Jack Butland,Geoff Cameron,Erik Pieters,Marc Muniesa,Glen Johnson,Marco van Ginkel,Glenn Whelan,Ibrahim Afellay,Jonathan Walters,Charlie Adam,Mame Biram Diouf","Shay Given,Philipp Wollscheid,Stephen Ireland,Steve Sidwell,Peter Odemwingie,Peter Crouch,Joselu","Erik Pieters,Charlie Adam,Ibrahim Afellay","45,78,78","Philipp Wollscheid,Peter Odemwingie,Steve Sidwell","45,78,78","Ibrahim Afellay,Charlie Adam",,"Simon Mignolet,Dejan Lovren,Nathaniel Clyne,Martin Skrtel,Joseph Gomez,James Milner,Adam Lallana,Jordan Henderson,Jordon Ibe,Philippe Coutinho,Christian Benteke","Adam Bogdan,Kolo Touré,Alberto Moreno,Emre Can,Danny Ings,Roberto Firmino,Divock Origi","Adam Lallana,Jordon Ibe","63,78","Emre Can,Roberto Firmino","63,78","Dejan Lovren,Martin Skrtel,Joseph Gomez,James Milner",
Man Utd,Spurs,1-0, Old Trafford,http://www.premierleague.com/match/12119,2015/16,Kyle Walker (og),22,,,,,,,30,20,1,2,12,12,1,2,487,487,50.0,50.0,9,9,1,4,21,26,675,679,2,3,0,0,Jonathan Moss,1439034300000,75261,4-2-3-1,4-2-3-1,Wayne Rooney,Jan Vertonghen,"Sergio Romero,Matteo Darmian,Luke Shaw,Daley Blind,Chris Smalling,Morgan Schneiderlin,Memphis Depay,Michael Carrick,Ashley Young,Juan Mata,Wayne Rooney","Sam Johnstone,Antonio Valencia,Patrick McNair,Ander Herrera,Andreas Pereira,Bastian Schweinsteiger,Chicharito","Michael Carrick,Memphis Depay,Matteo Darmian","60,68,81","Bastian Schweinsteiger,Ander Herrera,Antonio Valencia","60,68,81","Juan Mata,Bastian Schweinsteiger",,"Michel Vorm,Kyle Walker,Ben Davies,Jan Vertonghen,Toby Alderweireld,Eric Dier,Nacer Chadli,Nabil Bentaleb,Christian Eriksen,Mousa Dembélé,Harry Kane","Hugo Lloris,Kevin Wimmer,Kieran Trippier,Dele Alli,Ryan Mason,Erik Lamela,Tom Carroll","Nabil Bentaleb,Mousa Dembélé,Eric Dier","53,68,77","Ryan Mason,Erik Lamela,Dele Alli","53,68,77","Jan Vertonghen,Eric Dier,Dele Alli",
Bournemouth,Aston Villa,0-1, Goldsands Stadium,http://www.premierleague.com/match/12115,2015/16,,,Rudy Gestede,72,,,Ashley Westwood,72,16,39,6,3,13,13,0,0,548,391,58.4,41.6,11,7,2,3,14,24,747,604,3,4,0,0,Mark Clattenburg,1439042400000,11155,4-4-2,4-3-3,Tommy Elphick,Micah Richards,"Artur Boruc,Steve Cook,Simon Francis,Tommy Elphick,Charlie Daniels,Andrew Surman,Dan Gosling,Matt Ritchie,Marc Pugh,Callum Wilson,Joshua King","Adam Federici,Tyrone Mings,Sylvain Distin,Adam Smith,Eunan O'Kane,Max-Alain Gradel,Yann Kermorgant","Joshua King,Marc Pugh,Dan Gosling","53,69,84","Yann Kermorgant,Max-Alain Gradel,Eunan O'Kane","53,69,84","Steve Cook,Dan Gosling,Joshua King",,"Brad Guzan,Leandro Bacuna,Jordan Amavi,Ciaran Clark,Micah Richards,Idrissa Gueye,Jordan Veretout,Ashley Westwood,Jordan Ayew,Gabriel Agbonlahor,Scott Sinclair","Mark Bunn,Nathan Baker,Kieran Richardson,Alan Hutton,Joe Cole,Carlos Sánchez,Rudy Gestede","Jordan Ayew,Jordan Veretout,Scott Sinclair","59,71,78","Rudy Gestede,Carlos Sánchez,Kieran Richardson","59,71,78","Leandro Bacuna,Ciaran Clark,Idrissa Gueye,Ashley Westwood",
Everton,Watford,2-2, Goodison Park,http://www.premierleague.com/match/12117,2015/16,"Ross Barkley,Arouna Koné","76,86","Miguel Layún,Odion Ighalo","13,83","Arouna Koné,Romelu Lukaku","76,86",Troy Deeney,83,25,53,8,2,7,13,4,1,558,286,66.6,33.4,10,11,5,5,14,25,774,510,1,2,0,0,Mike Jones,1439042400000,39063,4-2-3-1,4-4-1-1,Phil Jagielka,Troy Deeney,"Tim Howard,John Stones,Brendan Galloway,Phil Jagielka,Séamus Coleman,Ross Barkley,Gareth Barry,Kevin Mirallas,Tom Cleverley,James McCarthy,Romelu Lukaku","Joel Robles,Bryan Oviedo,Tyias Browning,Leon Osman,Conor McAleny,Arouna Koné,Steven Naismith","Brendan Galloway,Kevin Mirallas,Romelu Lukaku","63,77,90","Arouna Koné,Bryan Oviedo,Steven Naismith","63,77,90",Séamus Coleman,,"Heurelho Gomes,José Holebas,Craig Cathcart,Allan-Roméo Nyom,Sebastian Prödl,Ikechi Anya,Etienne Capoue,Miguel Layún,Valon Behrami,José Manuel Jurado,Troy Deeney","Rene Gilmartin,Daniel Pudil,Juan Carlos Paredes,Gabriele Angella,Ben Watson,Odion Ighalo,Matej Vydra","Miguel Layún,José Manuel Jurado,Valon Behrami","59,74,79","Juan Carlos Paredes,Odion Ighalo,Ben Watson","59,74,79","José Holebas,Troy Deeney",
Leicester,Sunderland,4-2, King Power Stadium,http://www.premierleague.com/match/12118,2015/16,"Jamie Vardy,Riyad Mahrez,Riyad Mahrez,Marc Albrighton","11,18,25,66","Jermain Defoe,Steven Fletcher","60,71","Marc Albrighton,Marc Albrighton","11,18","Adam Johnson,Jeremain Lens","60,71",21,14,6,3,13,17,0,1,342,442,44.0,56.0,20,11,8,5,19,19,544,636,2,4,0,0,Lee Mason,1439042400000,32242,4-4-2,4-1-4-1,Wes Morgan,Lee Cattermole,"Kasper Schmeichel,Wes Morgan,Robert Huth,Ritchie de Laet,Jeffrey Schlupp,Andy King,Riyad Mahrez,Marc Albrighton,Daniel Drinkwater,Shinji Okazaki,Jamie Vardy","Mark Schwarzer,Yohan Benalouane,Christian Fuchs,N'Golo Kanté,Dean Hammond,Andrej Kramaric,Leonardo Ulloa","Ritchie de Laet,Riyad Mahrez,Jamie Vardy","75,77,82","Yohan Benalouane,Christian Fuchs,N'Golo Kanté","75,77,82","Jeffrey Schlupp,Jamie Vardy",,"Costel Pantilimon,Sebastián Coates,Patrick van Aanholt,Billy Jones,Younes Kaboul,Jack Rodwell,Jeremain Lens,Sebastian Larsson,Lee Cattermole,Adam Johnson,Jermain Defoe","Vito Mannone,Adam Matthews,John O'Shea,Liam Bridcutt,Emanuele Giaccherini,Steven Fletcher,Danny Graham","Lee Cattermole,Billy Jones","30,54","Steven Fletcher,Adam Matthews","30,54","Sebastián Coates,Billy Jones,Younes Kaboul,Jack Rodwell",
Norwich,Crystal Palace,1-3, Carrow Road,http://www.premierleague.com/match/12120,2015/16,Nathan Redmond,69,"Wilfried Zaha,Damien Delaney,Yohan Cabaye","39,49,90",Wes Hoolahan,69,"Jason Puncheon,Pape Souaré,James McArthur","39,49,90",26,34,1,4,14,20,4,2,470,272,62.9,37.1,17,11,6,7,20,14,652,450,1,0,0,0,Simon Hooper,1439042400000,27036,4-1-4-1,4-4-1-1,Russell Martin,Damien Delaney,"John Ruddy,Steven Whittaker,Sebastien Bassong,Robbie Brady,Russell Martin,Bradley Johnson,Alexander Tettey,Wes Hoolahan,Graham Dorrans,Jonny Howson,Lewis Grabban","Declan Rudd,Andre Wisdom,Ryan Bennett,Nathan Redmond,Gary O'Neil,Cameron Jerome,Gary Hooper","Alexander Tettey,Lewis Grabban,Graham Dorrans","54,54,80","Cameron Jerome,Nathan Redmond,Gary Hooper","54,54,80",Alexander Tettey,,"Alex McCarthy,Scott Dann,Joel Ward,Pape Souaré,Damien Delaney,Yohan Cabaye,Wilfried Zaha,Jason Puncheon,James McArthur,Jordon Mutch,Glenn Murray","Wayne Hennessey,Martin Kelly,Mile Jedinak,Yannick Bolasie,Dwight Gayle,Connor Wickham,Patrick Bamford","Jordon Mutch,Wilfried Zaha,Glenn Murray","72,72,82","Mile Jedinak,Yannick Bolasie,Connor Wickham","72,72,82",,
Chelsea,Swansea,2-2, Stamford Bridge,http://www.premierleague.com/match/12116,2015/16,"Oscar,Federico Fernández (og)","23,30","André Ayew,Bafétimbi Gomis","29,55",,,,,14,29,4,8,15,16,2,4,433,399,52.0,48.0,11,17,3,10,16,22,635,616,1,3,1,0,Michael Oliver,1439051400000,41232,4-2-3-1,4-2-3-1,John Terry,Ashley Williams,"Thibaut Courtois,Gary Cahill,John Terry,César Azpilicueta,Branislav Ivanovic,Willian,Eden Hazard,Oscar,Cesc Fàbregas,Nemanja Matic,Diego Costa","Asmir Begovic,Kurt Zouma,John Obi Mikel,Victor Moses,Ramires,Loïc Rémy,Radamel Falcao","Oscar,Cesc Fàbregas,Willian","54,76,84","Asmir Begovic,Kurt Zouma,Radamel Falcao","54,76,84",John Terry,Thibaut Courtois,"Lukasz Fabianski,Federico Fernández,Ashley Williams,Kyle Naughton,Neil Taylor,Jonjo Shelvey,Ki Sung-Yueng,Jefferson Montero,Gylfi Sigurdsson,André Ayew,Bafétimbi Gomis","Kristoffer Nordfeldt,Kyle Bartley,Franck Tabanou,Angel Rangel,Jack Cork,Wayne Routledge,Éder","Ki Sung-Yueng,Jefferson Montero,Bafétimbi Gomis","41,71,79","Jack Cork,Wayne Routledge,Éder","41,71,79","Ashley Williams,Jonjo Shelvey,Jack Cork",
